MolLogP,MolWt,NumRotatableBonds,AromaticProportion,logS,MolWt_log,MolWt_squared,MolWt_cubed,MolLogP_squared,MolLogP_abs,MolLogP_signed_sqrt,Flexibility_Index,Rigidity_Score,Aromatic_Index,Aromatic_Score,Lipinski_MW,Lipinski_LogP,Lipinski_Score,Sol_Heuristic_1,Sol_Heuristic_2,MW_LogP_Interaction,MW_Aromatic_Interaction,LogP_Rotatable_Interaction,Complexity_Score,Polarity_Estimate,MW_Bin_L,MW_Bin_M,MW_Bin_H,MW_Bin_VH,LogP_Bin_L,LogP_Bin_M,LogP_Bin_H,LogP_Bin_VH,Rotatable_Bin_L,Rotatable_Bin_M,Rotatable_Bin_H,Rotatable_Bin_VH,Z_Score_MolWt,Z_Score_LogP,MW_per_RotatableBond,LogP_per_MW
2.571500000000001,151.047,3.0,0.0,-3.08,5.02418968357687,22815.196208999998,3446166.941780823,6.612612250000004,2.571500000000001,1.603589723090043,1.1949953594346876,0.25,0.0,0.0,1,1,2,-0.5624870000000002,0.24,0.3884173605000001,0.0,7.714500000000003,0.45314099999999996,0.3743215422047538,False,False,False,False,False,True,False,False,False,False,False,False,-0.5221634571256614,0.06557697370932539,37.76175,1.7013238767557417
1.7913,122.993,1.0,0.0,-1.73,4.820225112398681,15127.278048999999,1860549.3090806569,3.20875569,1.7913,1.3383945606584031,0.44844457000892407,0.5,0.0,0.0,1,1,2,-0.409601,0.27999999999999997,0.22031736089999998,0.0,1.7913,0.12299299999999999,0.5287368476709142,False,False,False,False,False,True,False,False,False,False,False,False,-0.7955396355572062,-0.35253600535003976,61.4965,1.4552411591235896
0.7787999999999999,74.12299999999999,2.0,0.0,0.0,4.319126770204819,5494.219128999998,407248.00449886685,0.6065294399999999,0.7787999999999999,0.8824964589164083,1.1486133365494509,0.3333333333333333,0.0,0.0,1,1,2,-0.198731,0.26,0.05772699239999999,0.0,1.5575999999999999,0.148246,1.137915339098771,False,False,False,False,False,True,False,False,False,False,False,False,-1.2717602757493214,-0.8951396855571747,24.707666666666665,1.0492704417768077
1.5824,56.108,1.0,0.0,-1.94,4.044944211926974,3148.1076639999997,176634.02481171198,2.50398976,1.5824,1.257934815481311,0.6405821610679786,0.5,0.0,0.0,1,1,2,-0.309292,0.27999999999999997,0.0887852992,0.0,1.5824,0.056108,0.5943889681407513,False,False,False,False,False,True,False,False,False,False,False,False,-1.4473099960902451,-0.46448653255524514,28.054,2.815257614574438
1.0295999999999998,54.09199999999999,0.0,0.0,-1.24,4.009004515055085,2925.9444639999992,158270.18794668792,1.0600761599999997,1.0295999999999998,1.0146920715172656,0.0,1.0,0.0,0.0,1,1,2,-0.218828,0.3,0.05569312319999998,0.0,0.0,0.0,0.8852691218130312,False,False,False,False,False,True,False,False,False,False,False,False,-1.466955193770362,-0.7607347443266075,54.09199999999999,1.899911426040744
1.6201,143.411,1.0,0.0,-1.32,4.972663400842702,20566.714921,2949493.153535531,2.6247240100000004,1.6201,1.2728314892396402,0.41082777688765093,0.5,0.0,0.0,1,1,2,-0.40262700000000007,0.27999999999999997,0.23234016110000003,0.0,1.6201,0.143411,0.5813615487471658,False,False,False,False,False,True,False,False,False,False,False,False,-0.596573541195786,-0.4442829189811128,71.7055,1.1289030109190237
1.8812,92.569,1.0,0.0,-2.0,4.538699132044649,8569.019761000001,793225.590256009,3.53891344,1.8812,1.3715684452479942,0.5192943827926614,0.5,0.0,0.0,1,1,2,-0.39356100000000005,0.27999999999999997,0.17414080280000002,0.0,1.8812,0.092569,0.5047445992327881,False,False,False,False,False,True,False,False,False,False,False,False,-1.0920106148329358,-0.30435815759633955,46.2845,2.0300208268137134
2.0253,92.569,2.0,0.0,-2.03,4.538699132044649,8569.019761000001,793225.590256009,4.1018400900000005,2.0253,1.4231303524273524,1.0385887655853228,0.3333333333333333,0.0,0.0,1,1,2,-0.41661700000000007,0.26,0.1874799957,0.0,4.0506,0.185138,0.47052180868583254,False,False,False,False,False,True,False,False,False,False,False,False,-1.0920106148329358,-0.22713426592439068,30.856333333333335,2.1855205084764053
3.1956000000000016,134.65,5.0,0.0,-4.0,4.910078039104941,18130.6225,2441288.3196250005,10.21185936000001,3.1956000000000016,1.7876241215647102,2.130833155763904,0.16666666666666666,0.0,0.0,1,1,2,-0.6459460000000004,0.19999999999999998,0.4302875400000002,0.0,15.978000000000009,0.67325,0.30343488287413506,False,False,False,False,False,True,False,False,True,False,False,False,-0.6819463471856185,0.40003520266465714,22.441666666666666,2.3715027829313557
2.805500000000001,120.623,4.0,0.0,-3.12,4.800926096383298,14549.908129000001,1755053.5682443671,7.870830250000007,2.805500000000001,1.6749626861515456,1.813047597032041,0.2,0.0,0.0,1,1,2,-0.5695030000000002,0.21999999999999997,0.3384078265000002,0.0,11.222000000000005,0.48249200000000003,0.34417484081913596,False,False,False,False,False,True,False,False,False,False,False,False,-0.818634436401391,0.1909787131349746,24.1246,2.323915078319791
3.4932000000000016,162.61899999999997,0.0,0.9090909090909092,-3.93,5.097540554344592,26444.93916099999,4300449.561422656,12.202446240000011,3.4932000000000016,1.869010433357717,0.0,1.0,90.90909090909092,3.1756363636363654,1,1,2,-0.7215310000000003,0.027272727272727247,0.5680606908000002,147.83545454545452,0.0,0.0,0.27830346209506834,False,False,False,False,False,False,True,False,False,False,False,False,-0.4093984632991186,0.5595204917803543,162.61899999999997,2.146768355262755
2.415400000000001,106.596,3.0,0.0,-2.73,4.678383472315497,11362.707216,1211219.1383967362,5.834157160000005,2.415400000000001,1.5541557193537592,1.4521094309667177,0.25,0.0,0.0,1,1,2,-0.49306000000000016,0.24,0.25747197840000013,0.0,7.246200000000003,0.319788,0.39755108531446276,False,False,False,False,False,True,False,False,False,False,False,False,-0.9553225256171634,-0.01807777639470792,26.649,2.2638149508885066
1.6352,78.542,1.0,0.0,-1.47,4.376285184044767,6168.845764000001,484513.48399608803,2.67387904,1.6352,1.2787493890516624,0.5600923032115692,0.5,0.0,0.0,1,1,2,-0.34017400000000003,0.27999999999999997,0.12843187839999998,0.0,1.6352,0.078542,0.5763024435223605,False,False,False,False,False,True,False,False,False,False,False,False,-1.2286987040487083,-0.4361907554540731,39.271,2.0792960504564992
3.119400000000002,158.285,8.0,0.0,-3.63,5.070695050523918,25054.141225,3965694.743799125,9.730656360000012,3.119400000000002,1.7661823235442036,3.097353698433901,0.1111111111111111,0.0,0.0,1,1,2,-0.6573890000000004,0.13999999999999996,0.49375422900000027,0.0,24.955200000000016,1.26628,0.3106168851338757,False,False,False,False,False,True,False,False,True,False,False,False,-0.45163174045468674,0.35919925162092037,17.587222222222223,1.9695046879439355
3.923000000000004,140.26999999999998,7.0,0.0,-5.51,4.950672952923573,19675.672899999994,2759906.637682999,15.389929000000032,3.923000000000004,1.9806564568344516,2.9133891039247515,0.125,0.0,0.0,1,1,2,-0.7679500000000007,0.16,0.5502792100000005,0.0,27.461000000000027,0.9818899999999998,0.24857071836937583,False,False,False,False,False,False,True,False,True,False,False,False,-0.6271814607956109,0.789852404622851,17.533749999999998,2.794756714397667
3.899600000000004,186.339,10.0,0.0,-4.8,5.232919809878407,34722.222921,6470104.296876219,15.206880160000031,3.899600000000004,1.9747404892795417,3.4923639462315648,0.09090909090909091,0.0,0.0,1,1,2,-0.8102750000000007,0.09999999999999998,0.7266475644000008,0.0,38.99600000000004,1.8633899999999999,0.2500250025002498,True,False,False,False,False,False,True,False,False,True,False,False,-0.17825556202314188,0.7773122306802861,16.93990909090909,2.0916224609657874
3.4022000000000023,156.22799999999998,1.0,0.8333333333333334,-4.17,5.057696981182494,24407.187983999993,3813086.1643643505,11.574964840000016,3.4022000000000023,1.8445053537466358,0.3902774091824469,0.5,83.33333333333334,2.8351666666666686,1,1,2,-0.7005800000000004,0.029999999999999985,0.5315189016000003,130.19,3.4022000000000023,0.15622799999999998,0.2855348066929357,False,False,False,False,False,False,True,False,False,False,False,False,-0.4716764684447663,0.5107531486703801,78.11399999999999,2.1763215802671323
1.9491,116.204,5.0,0.0,-1.81,4.76391600625334,13503.369615999998,1569145.5628576637,3.7989908100000003,1.9491,1.3961017154921056,2.312630663632495,0.16666666666666666,0.0,0.0,1,1,2,-0.42806,0.19999999999999998,0.2264932164,0.0,9.7455,0.58102,0.4880191303499097,False,False,False,False,False,True,False,False,True,False,False,False,-0.8616960081020041,-0.2679702169681277,19.36733333333333,1.6758666941807678
2.752700000000001,98.189,4.0,0.0,-3.73,4.597027121045624,9641.079720999998,946647.9767252688,7.577357290000005,2.752700000000001,1.6591262760863021,2.0182754845122584,0.2,0.0,0.0,1,1,2,-0.5386210000000001,0.21999999999999997,0.27028486030000004,0.0,11.010800000000003,0.392756,0.3505450976268096,False,False,False,False,False,True,False,False,False,False,False,False,-1.037245728442928,0.1626829360338023,19.6378,2.8006185839717577
2.1999000000000004,96.173,3.0,0.0,-3.01,4.5764928951012225,9249.245929,889527.7287297171,4.839560010000002,2.1999000000000004,1.4832059870429328,1.5292624367267666,0.25,0.0,0.0,1,1,2,-0.4481570000000001,0.24,0.21157098270000002,0.0,6.599700000000001,0.288519,0.4348015131092655,False,False,False,False,False,True,False,False,False,False,False,False,-1.0568909261230446,-0.1335652757375601,24.04325,2.2850643482596373
5.460000000000006,242.44699999999992,14.0,0.0,-7.0,5.494899259693879,58780.54780899996,14251167.474648608,29.811600000000066,5.460000000000006,2.336664289109586,4.088223871139185,0.06666666666666667,0.0,0.0,1,0,1,-1.116047000000001,0.020000000000000018,1.3237606200000012,0.0,76.44000000000008,3.394257999999999,0.17985611510791347,True,False,False,False,False,False,True,False,False,False,True,False,0.368496794839947,1.6135381887990166,16.163133333333327,2.2511100941260906
1.559,102.177,4.0,0.0,-1.24,4.636445959991597,10440.139329000001,1066742.1162192333,2.430481,1.559,1.2485992151206888,1.9784644148444184,0.2,0.0,0.0,1,1,2,-0.351617,0.21999999999999997,0.15929394300000002,0.0,6.236,0.408708,0.6027727546714888,False,False,False,False,False,True,False,False,False,False,False,False,-0.9983840973177763,-0.4770267064978101,20.4354,1.524291874028374
2.3626000000000005,84.16199999999999,3.0,0.0,-3.23,4.444555324953827,7083.242243999998,596139.8337395279,5.581878760000002,2.3626000000000005,1.537075144552146,1.6290005538601884,0.25,0.0,0.0,1,1,2,-0.4621780000000001,0.24,0.19884114120000002,0.0,7.087800000000001,0.252486,0.40607488020791027,False,False,False,False,False,True,False,False,False,False,False,False,-1.1739338176587004,-0.04637355349588021,21.040499999999998,2.8038736322422926
1.3334,100.161,3.0,0.0,-0.59,4.616713307083075,10032.225921000001,1004837.780473281,1.7779555599999999,1.3334,1.154729405531876,1.498793471255639,0.25,0.0,0.0,1,1,2,-0.313505,0.24,0.13355467740000002,0.0,4.0001999999999995,0.300483,0.6976419701409237,False,False,False,False,False,True,False,False,False,False,False,False,-1.018029294997893,-0.5979268450209999,25.04025,1.3299288856085616
1.8098,82.14599999999999,2.0,0.0,-2.36,4.4205980986489815,6747.965315999998,554318.3588481357,3.2753760400000003,1.8098,1.3452880732393342,1.0980202694541743,0.3333333333333333,0.0,0.0,1,1,2,-0.371714,0.26,0.14866783079999998,0.0,3.6196,0.16429199999999997,0.5236150382238978,False,False,False,False,False,True,False,False,False,False,False,False,-1.1935790153388173,-0.34262176526724264,27.381999999999994,2.200471755465312
2.2215,184.02,2.0,0.0,-2.96,5.2204639273431725,33863.360400000005,6231535.580808001,4.935062249999999,2.2215,1.4904697246170415,0.7041757622702626,0.3333333333333333,0.0,0.0,1,1,2,-0.53946,0.26,0.40880043,0.0,4.443,0.36804000000000003,0.43075597673917726,True,False,False,False,False,True,False,False,False,False,False,False,-0.20085338614029985,-0.12198973055980823,61.34,1.2065500760373669
3.3918000000000026,226.101,5.0,0.0,-4.81,5.4253948524483615,51121.662201,11558658.945308302,11.504307240000017,3.3918000000000026,1.8416840119846842,1.5332673006215864,0.16666666666666666,0.0,0.0,1,1,2,-0.7687890000000004,0.19999999999999998,0.7668893718000006,0.0,16.959000000000014,1.130505,0.2863852454321551,True,False,False,False,False,False,True,False,True,False,False,False,0.20921088150701733,0.5051797380292403,37.6835,1.4994628670960795
3.4444000000000017,254.07,0.0,0.9090909090909092,-4.55,5.541538017291425,64551.5649,16400616.094143,11.86389136000001,3.4444000000000017,1.8559094805512475,0.0,1.0,90.90909090909092,3.131272727272729,1,1,2,-0.8051740000000004,0.027272727272727247,0.8751187080000005,230.9727272727273,0.0,0.0,0.2821351991874505,True,False,False,False,False,False,True,False,False,False,False,False,0.48175876539351753,0.5333683341565438,254.07,1.3551559979541261
1.8314,169.993,1.0,0.0,-2.29,5.1416226199922574,28897.620048999997,4912393.124989657,3.3540259599999995,1.8314,1.3532922818075923,0.37037997281410995,0.5,0.0,0.0,1,1,2,-0.463017,0.27999999999999997,0.3113251802,0.0,1.8314,0.169993,0.5177591384487936,True,False,False,False,False,True,False,False,False,False,False,False,-0.33754147535607243,-0.33104622008949053,84.9965,1.0767050966236118
2.5067000000000004,96.17300000000002,0.0,0.0,-3.27,4.5764928951012225,9249.245929000002,889527.7287297174,6.283544890000002,2.5067000000000004,1.5832561384690729,0.0,1.0,0.0,0.0,1,1,2,-0.4972450000000001,0.3,0.24107685910000007,0.0,0.0,0.0,0.3836268078413319,False,False,False,False,False,True,False,False,False,False,False,False,-1.0568909261230446,0.030850338176068526,96.17300000000002,2.603741443603087
3.566220000000002,180.25000000000003,0.0,0.8571428571428571,-5.22,5.199877293734784,32490.06250000001,5856333.765625003,12.717925088400015,3.566220000000002,1.8884438037707139,0.0,1.0,85.71428571428571,3.0567600000000015,1,1,2,-0.7508452000000004,0.04285714285714287,0.6428111550000004,154.50000000000003,0.0,0.0,0.2727604999154441,True,False,False,False,False,False,True,False,False,False,False,False,-0.23759068537345443,0.5986522653395892,180.25000000000003,1.9773884114222355
3.148220000000002,142.201,0.0,0.9090909090909092,-3.7,4.964249237742386,20221.124400999997,2875464.110946601,9.911289168400012,3.148220000000002,1.7743224058778049,0.0,1.0,90.90909090909092,2.862018181818184,1,1,2,-0.6459162000000004,0.027272727272727247,0.44768003222000025,129.27363636363637,0.0,0.0,0.3078609207504416,False,False,False,False,False,True,False,False,False,False,False,False,-0.6083645576605387,0.37464402995531015,142.201,2.2123667437333556
4.301420000000003,192.261,0.0,0.9333333333333332,-5.85,5.264041606934263,36964.292121,7106791.767475581,18.502214016400025,4.301420000000003,2.0739864994739006,0.0,1.0,93.33333333333333,4.014658666666669,1,1,2,-0.8804882000000005,0.020000000000000028,0.8269953106200005,179.44359999999998,0.0,0.0,0.22719940382876422,True,False,False,False,False,False,True,False,False,False,False,False,-0.12054779383779905,0.9926495252786371,192.261,2.236118547938513
-0.9264,126.115,0.0,0.6666666666666666,-0.807,4.845092188541119,15904.993224999998,2005858.2205708749,0.85821696,0.9264,-0.9624967532412771,0.0,1.0,66.66666666666666,-0.6175999999999999,1,1,2,0.02210899999999999,0.1,-0.11683293599999998,84.07666666666665,-0.0,0.0,0.9742790335151987,False,False,False,False,True,False,False,False,False,False,False,False,-0.7651168641498033,-1.8089646687563912,126.115,-0.7339856593907222
2.5454000000000008,144.17299999999997,0.0,0.9090909090909092,-2.22,4.977926134686551,20785.853928999994,2996758.918505715,6.479061160000004,2.5454000000000008,1.5954309762568861,0.0,1.0,90.90909090909092,2.314000000000001,1,1,2,-0.5514370000000002,0.027272727272727247,0.36697795420000007,131.06636363636363,0.0,0.0,0.37801466696907826,False,False,False,False,False,True,False,False,False,False,False,False,-0.589148124215504,0.051589856619541456,144.17299999999997,1.7642940813596455
2.4220000000000006,143.189,0.0,0.9090909090909092,-1.92,4.971124939000797,20503.089720999997,2935816.9140602686,5.8660840000000025,2.4220000000000006,1.5562776101968443,0.0,1.0,90.90909090909092,2.2018181818181826,1,1,2,-0.5307090000000001,0.027272727272727247,0.3468037580000001,130.1718181818182,0.0,0.0,0.3965107057890562,False,False,False,False,False,True,False,False,False,False,False,False,-0.5987368516546084,-0.014540804257061562,143.189,1.6902902525664922
2.748000000000001,173.171,1.0,0.7692307692307693,-3.54,5.16003757524412,29988.195240999998,5193085.75807921,7.551504000000006,2.748000000000001,1.6577092628081684,0.36607106903734293,0.5,76.92307692307693,2.1138461538461546,1,1,2,-0.6128510000000001,0.04923076923076922,0.4758739080000002,133.20846153846153,2.748000000000001,0.173171,0.35112359550561784,True,False,False,False,False,True,False,False,False,False,False,False,-0.30657300401311066,0.16016418314790268,86.5855,1.5859549491836495
0.6731,89.09399999999998,2.0,0.0,-0.8,4.5008535697220955,7937.740835999996,707205.0820425835,0.45306361000000006,0.6731,0.8204267182387468,1.0576750187737316,0.3333333333333333,0.0,0.0,1,1,2,-0.19679,0.26,0.059969171399999986,0.0,1.3462,0.17818799999999996,1.2934937265554263,False,False,False,False,False,True,False,False,False,False,False,False,-1.1258732447627007,-0.9517848302464529,29.697999999999993,0.7546471735766982
2.7293000000000016,144.258,7.0,0.0,-3.01,4.978511471667981,20810.370564000004,3002062.4368215124,7.449078490000009,2.7293000000000016,1.652059320968833,2.8658222043904393,0.125,0.0,0.0,1,1,2,-0.5809460000000003,0.16,0.39372335940000025,0.0,19.10510000000001,1.009806,0.35344431484819544,False,False,False,False,False,True,False,False,True,False,False,False,-0.588319829670459,0.15014276209123784,18.03225,1.8906468640463303
3.5329000000000024,126.243,6.0,0.0,-5.05,4.846098644094353,15937.295048999998,2011971.9388709068,12.481382410000016,3.5329000000000024,1.879601021493658,2.6520157529735724,0.14285714285714285,0.0,0.0,1,1,2,-0.6915070000000003,0.18,0.4460038947000003,0.0,21.197400000000016,0.757458,0.27526218723333956,False,False,False,False,False,False,True,False,True,False,False,False,-0.7638695500113831,0.5807959150931679,18.034714285714283,2.7962768020388964
2.980100000000002,124.227,5.0,0.0,-4.24,4.8301280903678885,15432.347529,1917114.2364850831,8.880996010000011,2.980100000000002,1.7262966141425413,2.2298831095273988,0.16666666666666666,0.0,0.0,1,1,2,-0.6010430000000003,0.19999999999999998,0.37020888270000024,0.0,14.90050000000001,0.621135,0.3246647836109215,False,False,False,False,False,True,False,False,True,False,False,False,-0.7835147476914998,0.2845477033218054,20.7045,2.396985369227925
6.240200000000008,270.50099999999986,16.0,0.0,-8.4,5.603965822608459,73170.79100099993,19792772.136561472,38.9400960400001,6.240200000000008,2.4980392310770476,4.318476873206821,0.058823529411764705,0.0,0.0,1,0,1,-1.2689330000000012,-0.020000000000000073,1.687980340200001,0.0,99.84320000000012,4.328015999999998,0.157723731112583,True,False,False,False,False,False,True,False,False,False,True,False,0.6418729732714914,2.031651167858382,15.911823529411757,2.306052084064734
